,ID,Review URL,Text,Star,Thumbs Up,User Name,Developer Reply,Version,Review Date,App ID,review_score,predicted_semantics,user_semantics
5724,476327,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH3BJaQcAWIiyP7gLEFYmxbEgZZYAJTvRh5pV3aUF6sYC-9TFY7qLgyb_iUSxWijvBivJAM0c9b-_XtlzE,It is very nice application the application developer unless you delete them,1,0,Ajay Kumar,,86.0.4240.110,2021-02-19,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9975271821022034}]",POSITIVE,NEGATIVE
5736,476339,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHyqYS0sOHy2DrpXw6hs1MePOS8Q5wMwteOdNrAqFR36qKrXpyUcbwwRu9vtSeLBgHZu1NcUQ_3m0ZQnZ8,Sassa,1,0,Monojit Basumatary,,88.0.4324.93,2021-02-19,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.996208906173706}]",POSITIVE,NEGATIVE
5753,476357,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGGUqg9PPhOOkPvpbyI9b4o6HCqIHUJMT7fVb4U7YENkC5qr2Ie978J_ockIMdt-v-2Rq2mSlt7Z5Bp8Qw,"Oh God finally update (android view, Chrome)",2,0,MD RABBANI,,88.0.4324.152,2021-02-19,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9384610056877136}]",POSITIVE,NEGATIVE
5756,476360,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHziC_JSFiu9wYnzdG2YyxOdc4zE05qplyf5m9eLYmc32xJNjQezW3ud3UaTFezbpfUk3KeTxO4iT15wZQ,Thanks Best Western Union Bank LTD for you and broth and Jell-O salad for lunch tomorrow,1,0,LEGEND ๛ Arshad,,88.0.4324.152,2021-02-19,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9983997941017151}]",POSITIVE,NEGATIVE
5767,476371,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGPmuI55EaKe1sV21X59fQfPE8K4RkfPYXAT-YhY6jPO-5mqL8dsjZd5hKSJlz60nEmsdsIsrK8IqIrGyA,Good,1,0,Ankur Official,,83.0.4103.101,2021-02-19,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
5772,476376,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE3_RDZJgkT9d1HE49qC-5uZysqChC2AWjT48h8MYMcXilFKX2EhNwQbZpYZPgibYLaFvnNCjMxrJsk7YQ,Ok,1,0,Sftian Khrll,,42.0.2311.111,2021-02-19,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9997851252555847}]",POSITIVE,NEGATIVE
5781,476385,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF-B7rUr2AjTn51MWvD_uEDViP86NKK3u_7dyK2SJrCp2-AZc_V91SbQT54j62GGsUCltaryCg3p-a7RJw,I keep pressing update. It won't update.bi know there is nothing wrong with my phone it is brand new. I just got this phone.,2,0,Leona K,,87.0.4280.141,2021-02-19,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.7522146105766296}]",POSITIVE,NEGATIVE
5841,482334,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHFcn-TMxDuAcDGXetEii6xy-glYrdx71I5WHNDAEroRe6tq90lUiOaWz5t6poYmNTPQdgrGrIHhq11Mu8,Updated nhi ho rha he,1,0,sohil rangrej,,87.0.4280.86,2021-02-20,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9082399606704712}]",POSITIVE,NEGATIVE
5871,482364,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGqyCgqz5CZSgy9kx5FEmozdSeXB6cqXq_V0c5OrASYgjREbUtcZVPwJ5j9RMVsoQGuWVegiAfm3ag8src,Very good,1,0,Naseemah Petersen,,26.0.1410.58,2021-02-20,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998520612716675}]",POSITIVE,NEGATIVE
5918,504391,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEfx-N0UrV3tLT9Tfl8yqreSpKjCo_c9fm7Zd3uWKfkGcQEX-Ve1qCWWJNEbd1BdZiSCfLdtJ2_eZUv5_I,Because of new update,1,0,Mayank Sabharwal,,88.0.4324.181,2021-02-21,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9605388641357422}]",POSITIVE,NEGATIVE
5944,504417,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF10vVWIn3K4gLLS8SXiYNsDmyMn0HoYOgGLPCmyMQY-GlW-7d-bsbgbG4scyZ5NWNyP_w33ZoDtIWdio8,Good,1,0,Toxickozi,,87.0.4280.101,2021-02-21,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
5972,504445,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHJaOryyT3IThObedSvY-Fw6ytpbCrK2DDu9Xwhhqkydz1JlWm5ZqV61dIpMv43-B6l-RxESyBdzuh9mPk,NiCe,2,0,Aman Rajak,,70.0.3538.110,2021-02-21,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998552799224854}]",POSITIVE,NEGATIVE
5981,504454,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFnv2JOBhelAh3mTqaIF_u6QGj_InWhwrpbgGtzQgYcQKFUQfrSGbB50IWj5IBPg5bI8eo9XZZpVCAlPuU,KAKA SINGH. . .,1,0,Kaka singh KAKA SINGH,,55.0.2883.91,2021-02-21,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.995640754699707}]",POSITIVE,NEGATIVE
5987,504460,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEkP2PxoehlJ33TCZQbv_FJi0kcYfVn-jbMStK2yQ5I3gW7PB-nhhSuY3ujYKtL2YT4xJnW_XdxGtn-k-I,Previous version was much better,1,0,Thakurdas Karmakar,,88.0.4324.152,2021-02-21,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.832221269607544}]",POSITIVE,NEGATIVE
5999,504472,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEidBnMk_8tEW0kQBjSUm7goxq8UQ0n9m8kjR1A26VCuvp1PhAtFdKn8VSBw5cAv7mhVfBUDL24oQnOlKY,Absolute balls,2,0,LogDog,,72.0.3626.121,2021-02-21,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9976048469543457}]",POSITIVE,NEGATIVE
6043,510991,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGKXqC3daJpN8us3gCX2PtP7JEjvHWcgEn87skDl1wV5TCC7MlKJnCDEx1hdeFuVnAfxcgzbXzTOok3VPI,Gaffar,2,0,Uzair Mobile,,70.0.3538.110,2021-02-22,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9753161072731018}]",POSITIVE,NEGATIVE
6122,527938,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE05PiysrPr84bS5I-mFRGW0pFb7xRwmK2S7epZHVwKUUR0LZeS0ucBxa8hn8YjtzquciIBUUqfMZp5apM,good,1,0,SUMIT VEER,,76.0.3809.132,2021-02-23,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
6159,527976,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE3PZiQRGSgm27AjgABL1p8NniaN1DmsPVznvUgMWIG5WNURe2B5uIlgEV_R44XR1cpXYCGtCoNdI6SjuE,Very nice 👌👌😊👌👌👌👌👌👌👌👌👌👌👌👌 you have you,1,0,Param Bhatt,,68.0.3440.91,2021-02-23,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998548030853271}]",POSITIVE,NEGATIVE
6162,527979,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG_yfBbxO1t3xRysKXH_PYjOLQqM1MPdsXz0G2-3FOyFuIA1RIgRXEkP6is22os_LOE6CHqZaWTgzvDsSE,Chrome wont allow me to update and keeps freezing,1,0,james,,88.0.4324.152,2021-02-23,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9822153449058533}]",POSITIVE,NEGATIVE
6175,527992,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHMAuXKN8OszM2tNGQsDnMLCGH7aDQ3TFtkDfQd227bPE2x-x7mK1OaKM_7EMw9MHwnVtn8yriM444KCig,Every time use full,2,0,muhammed shahul,,87.0.4280.86,2021-02-23,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9810567498207092}]",POSITIVE,NEGATIVE
6191,528009,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEdPAhLcaeP_pgiOI9_ZsejYj-k4GnwaBj3GtcqTD3ZNImZrUkF5pVihrSvQmbAHyl6U_VFuOSmbcXy45A,Google is always safe,1,0,Vignesh,,75.0.3770.101,2021-02-23,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9966779947280884}]",POSITIVE,NEGATIVE
6236,548513,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG8wITM5hLIGE-A3FoRSt1lNP2AKKPWUcaBFWzZnW4ghY-po8j-QKlGzWuzXbGBh8nkU64WIzIywvTBAl4,Byd,1,0,Raghu Nani,,87.0.4280.101,2021-02-24,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.8768501281738281}]",POSITIVE,NEGATIVE
6240,548517,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGn9eCO8qRiuzonYribwPS3cxazCB4XJNZwEem_kn-k4pBmR_spFR74kD_2zojHnKWXX_c1Lila8MWPoEw,.. .,1,0,Shubham Gupta,,88.0.4324.181,2021-02-24,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9585015177726746}]",POSITIVE,NEGATIVE
6263,548540,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGMsgrhGdl_8whRahP6Qu_GY_wH_LyX3HfZ1sCozhFEcm2a5ywSDOCDzQXgIwDoz09OlSWo_7WqO5cB5Ng,H n,2,0,carlos lopez,,88.0.4324.181,2021-02-24,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9755284190177917}]",POSITIVE,NEGATIVE
6267,548544,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHpvMocyMI4wyuYNYO2BKJNtzfY8l1P0u-CwHKuo3dXoo78vpdc9UFk99-fXa3gch5o_mggMjY9u4oLIy0,Hot,1,0,Carlito Campo,,46.0.2490.76,2021-02-24,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9995107650756836}]",POSITIVE,NEGATIVE
6289,548566,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEsD9pNd7tZLWQoFPzdEziUNd6sKA9Q4etJ8fn9GwWy7n9yzemlrMa0q6JAxTMr8xUxRJyiSGhdOt0o6wc,Good,2,0,drnazir ahmed,,88.0.4324.141,2021-02-24,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
6294,548571,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEq7lcXsbdlO-EekChWKEWY9_wKGc_pGZui-3c0zbeNTGduzoBAvN_bIIG9XizloBzTxMiTzFbSU5jcurM,Gwapa ko,2,0,Gerry Gultiano,,50.0.2661.89,2021-02-24,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9507047533988953}]",POSITIVE,NEGATIVE
6306,556583,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFRfw4Httc4DN64-cLXPzgnERtmXefGqi6v344cROD4JsMoViJt1_Otcdak0srWv9Zmc8OO8P_2h9kTMcA,Very baad,1,0,Priyansh Pandey,,42.0.2311.111,2021-02-25,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.7980144023895264}]",POSITIVE,NEGATIVE
6316,556593,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEF8A7RQUvilAbjKZoXHChtTV2pxVxbhPpv2qnI_MD012wMNVoy9Ys1ktflWotgVLKJefNfB2usXPQ0rBU,Faltu,1,0,Dj Sanjay No.1,,70.0.3538.110,2021-02-25,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9536473155021667}]",POSITIVE,NEGATIVE
6329,556606,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFU5niXShFSYTl1rYN_dsehU4Tql__T28NJXB0S7V3xEvtd5r0GwSzJ2vnh_2L40Rx55VwB7CVWrLOPOzI,Garden,1,0,Mayuri Lakra,,31.0.1650.59,2021-02-25,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9993745684623718}]",POSITIVE,NEGATIVE
6360,556637,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFp2YftLkk_nRgPJSPaG8VoksTYNNlo3czB6zTE1XB9KKxY0JqxBZhEn1Gh_SJuLQM46Rx6ZJUf3fo55ow,Good,2,0,Murali N,,86.0.4240.198,2021-02-25,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
6402,556679,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEKL3KjrtRDJfj9ntqRlW6px3FmcRfRRC5gqUjen08ullIQCP2_koRf0brKaUNfEXQP6Ve-8dpOoAGFkMg,Good,2,0,bachhav samadhan,,87.0.4280.101,2021-02-25,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
6446,569899,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGOKqUQwKxRrVXpHKv9Y6bQFotFTOZFZbks_bhIREcpeuT-2ZhAcle0T3fhj4TPowPsYHHfqKq44f5Zwps,Will,1,0,Shepherd Mugore,,64.0.3282.137,2021-02-26,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9996687173843384}]",POSITIVE,NEGATIVE
6455,569908,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGy3XPOfBmFlsYxvQLk2skBjo8XJCJKmGSgtsXJC_tpH7JmdVUFVH9GOKFVoonwA7sCdtMgJooADps9zC8,"xx,",2,0,Leo Holland,,76.0.3809.132,2021-02-26,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.7853978872299194}]",POSITIVE,NEGATIVE
6462,569915,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGMn4xkTJetteNGFERRtzVbMjiE2_ns9jZJ1JLCkbLJgjf95PcitArITHLiYcNsYZx0mxMr0rH1yKbjBFg,Best update,2,0,Abhishek Thakur gaming,,86.0.4240.110,2021-02-26,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9997079968452454}]",POSITIVE,NEGATIVE
6463,569916,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEf48cb8bvV4etOoKkzvz-7ts-lRzeSPPjUaYai_HxsxNoguaCsFlOZWddGJLKv5F2k86AzNtJ_HWDh2Zk,"Get rid of the tabs! Looks like the people at Google who design the GUI for the Chrome browser have never heard the saying, ""If it ain't broke don't fix it."" I was just fine with a list of tabs to flip through like it used to be up till a few days ago. I don't need mini views of each open page to remind me what I've been doing - I'm not an idiot - and I definitely don't need a piece of my screen real estate taken over to show me what tabs belong to the group. This is a ""feature"" no one needs.",1,0,Surya Hitam,,88.0.4324.181,2021-02-26,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9886143207550049}]",POSITIVE,NEGATIVE
6476,569929,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFeHCO4U5ZF-0hzhjgIDTPwrc8Zh8-v9DIX2jQJQZub5u1cyjDBKciC8yND0P_hcUrmVzUinoQ5wZO0BSE,Nice,2,0,guddappa siddappa,,70.0.3538.110,2021-02-26,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998552799224854}]",POSITIVE,NEGATIVE
6477,569930,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGTkxkLi6sMlVPYA8VMh9nbnL4ECCbk5zmIQMnPl7YETAiMCnpB5kRsHvqyC5HP4sP2kY8NX6yYYAAkkZ0,I I,1,0,Joy Roy,,70.0.3538.110,2021-02-26,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9904884099960327}]",POSITIVE,NEGATIVE
6482,569935,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFqTnUe24ojK3j13H_ARAoVkteWpHT88Gj-keKcALECKwp0JAlqynzYDPlbL8a2-Kyvd3y1WXqV_0yorTY,Nice app,1,0,karan mahor,,81.0.4044.138,2021-02-26,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998061060905457}]",POSITIVE,NEGATIVE
6496,569949,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFabLoB4xLDSyCdlLgoCXQHMQyny6gtiyIFU-xa-iqZO7ePqxUAuTP7SZPB6hC6SSORkrvxwIhvyZ_bhUA,"Cannot update chrome, it just won't let me",1,0,Sally Cooper,,88.0.4324.181,2021-02-26,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.7581111788749695}]",POSITIVE,NEGATIVE
6498,569951,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEz3g8kRE8DdPbMaa_QgQhXCP-IOjqm9sPzdBEOyRejBOMOr5zE_-53a2BAi0kuePap7Tu1zCTruJ0YHwI,Xxxvideo,1,0,Md Shodul,,88.0.4324.93,2021-02-26,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9343569278717041}]",POSITIVE,NEGATIVE
6500,569953,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEAiDbqk3T7CXcx75SuZwM3bGs55dLOguKnoDZ0mtfWWJGFCRpaewf6PX-yXLUXQuafH_K9T1mBIHX1DBU,Tuju,1,0,Umar Farooq,,85.0.4183.127,2021-02-26,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.5247759222984314}]",POSITIVE,NEGATIVE
6501,569954,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEYTPRBXgvZDuWYsQUf_2bndtqyDzciE4HML6QXKf0bAdiZggVflwv6ePXT2QvmI4b3RRe3LF2g3cDKcIo,Nice,2,0,RAJESH MAURYA,,80.0.3987.99,2021-02-26,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998552799224854}]",POSITIVE,NEGATIVE
6575,588888,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG6nCLAah94VTZ80DZQXFNXDlY8sDMvCMyu96lFPP2gqtMx80upi2tCiramtQ1Y4V_wef_hFuoAO79HkHo,Help,1,0,Ramesh Oad,,84.0.4147.125,2021-02-27,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9892712831497192}]",POSITIVE,NEGATIVE
6618,611799,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOG7tIlzF0NlCnE4R48tcqCSOeb0izhK6Qi5z9CrNzA_5mDJhTrLvyQIAMNrVK_abWOt68ZTbBokYhvVobo,Super app,2,0,Ravi Babu,,83.0.4103.106,2021-02-28,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9932268261909485}]",POSITIVE,NEGATIVE
6646,611827,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH_RcSf-i0ELbhh5IAN_6vxcVIS6No5VkvfkdIAIWdSVK2mK-8KAqbd_gr07P2d4rSo-f6yERGEX3Q-7f8,zabardast,2,0,Arbab Mangrio,,75.0.3770.101,2021-02-28,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9263903498649597}]",POSITIVE,NEGATIVE
6650,611831,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHLqHoGNZWnT3iicoefb_TWuz0M3G4vgTBmHMOxKzOu2ei66s_sA5I6AVeAutfhrEluwehSt_GnXwKfBR8,S,1,0,Shawn Jones,,84.0.4147.125,2021-02-28,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.962313711643219}]",POSITIVE,NEGATIVE
6661,611842,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEhH0aBpS_qgxRbCg5ssNaaGFXfuJ70zRSGHTm8U05PPvh8RlP4H3PU-XAQcaChr4m4fXDt9XCNUEaANHQ,"The last few days it wont load at all, never had a problem before, its frustrating.",1,0,Teira Belyea,,88.0.4324.181,2021-02-28,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9868443012237549}]",POSITIVE,NEGATIVE
6676,611857,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHOWu4YYYZVWLQLuQya-So3dXPVM3J9jRWi_C6zN1u4v0A7SMXLwTZDRaiR8tSSsoRcLWaa3F4J4d13GP8,To many posted,1,0,Caridad Acevedo,,85.0.4183.81,2021-02-28,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9556621313095093}]",POSITIVE,NEGATIVE
6678,611859,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEn_6IVI_xgsOW0k03aKTCxMMtHmQstYYdaXQ0tXMGRrvIFVu8wteVkjgceke3TP4RW7Wry_gQXAGhl8Wo,Ok,1,0,Sherif Said,,88.0.4324.141,2021-02-28,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9997851252555847}]",POSITIVE,NEGATIVE
6696,611877,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE_rS_B7UOmq1b4_8LJFie-_hetgMft5Okrl5Ii06wi82reKOC0BEnO9j6rI4L08xHs8qXTKIttvD3zDQo,Awesome,1,0,mohammad adil shaikh,,42.0.2311.111,2021-02-28,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998682737350464}]",POSITIVE,NEGATIVE
6701,611882,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGtkEfJO6oMyIrWDdivtC6ixst3Qrd4X_C00GNRYiRTsFtkRH878meeLvzzsNWmv2tDDWeP9twcqIQpueM,Automatically open tab,1,0,Sujit Das,,83.0.4103.101,2021-02-28,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.997933030128479}]",POSITIVE,NEGATIVE
6731,620111,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHcqjIOfkl8cUoKQXxq_TkiKLv-0GJkabb4wstBFsgCIrGUXRcVAlVoTkV6GzgA2y1yHBVTRPz3eiwnQjY,Tracks every move you make.,1,0,Doogie H,,88.0.4324.181,2021-03-01,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.999372661113739}]",POSITIVE,NEGATIVE
6744,620123,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEOsbX7m65wsUcGW3Qbdt8uBP-RqdR8pmzSRbm193wZOX5UVc8jLZ5y1-YFyHyCsduC0G_NMcRb3lzwvtU,Good,2,0,anil Kumar,,88.0.4324.181,2021-03-01,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998161196708679}]",POSITIVE,NEGATIVE
6763,620143,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEa6RCZ_NJxZ-f6HU_bxrmwlFWkWsLDv_5ySL5dEo1KVSFMIg-JmSAxxJzEg4-QsFKibZDWoWS3SpKO0mE,Good but very slow,2,0,Gugulethu Nkalankala,,70.0.3538.110,2021-03-01,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9953199028968811}]",POSITIVE,NEGATIVE
6777,620158,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF2PPqL7U1JZzxyueIQHO41w8YGTod2lcDXaoP5YteDeOAwwIsU4bqRAALwlOyuMjKAQ8hkfuKMh6oRH6s,Nice,1,0,Khalid Hussain,,88.0.4324.93,2021-03-01,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998552799224854}]",POSITIVE,NEGATIVE
6830,642264,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE0q7SJP34nFfVAlLTbLM6XlOlpPAY4Rk5ESv1NM636btgULkkR7_pFBhpLo3N-LE_BUFWX8RsKPy-GsWs,Always coming nude and bed update related sex😡😡😡😡😡,1,0,Hemant Meena,,85.0.4183.127,2021-03-02,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.7070235013961792}]",POSITIVE,NEGATIVE
6839,642273,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGHWBgH6WyJrmEuvstZzGEI8cEXInv24DELXyFHRJWly_wMUPylygibMCq_jCscwYamDFkp8xyHJ7dgDVo,Nice,1,0,naiz khan,,61.0.3163.98,2021-03-02,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9998552799224854}]",POSITIVE,NEGATIVE
6841,642275,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGkvb15wKcKDYGd6B_aKeCC8KieeKSFNbK8UnnxUtd-_9izWbXtwfkkmGB_K4uaBj1BsAPAtOCpt500ohc,Rahul Thakur,1,0,Thakur Rahul,,83.0.4103.106,2021-03-02,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9967404007911682}]",POSITIVE,NEGATIVE
6849,642282,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHOpcMsDrpn0DnuH6I3Nyg9kV9MrcGKUh6xNJjEGNRSnCVyzW-HueYLGU3uHFQauZxt_-Ux6pAdsPSSdrE,Better,2,0,Abhimanyu Kumar,,87.0.4280.101,2021-03-02,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.999264657497406}]",POSITIVE,NEGATIVE
6860,642293,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEYPLCCbyMtGhi8ZsZAfVtZ5MVwr4OjnfYS0xPmWyPFPdILORIKprZzzHbSr9YLip4vEhllD8gAfu149W0,Diditol,1,0,Ashi Bharti,,55.0.2883.91,2021-03-02,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.7449809908866882}]",POSITIVE,NEGATIVE
6905,656111,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFxUfxk09YwDu2bmfdX9HCQ88ty-lfd4ZrdSsihWXu9J44wpa540PDSSwHi1dkq6Rjp4FDkBBkCHzZzINA,see,1,0,S S,,88.0.4324.181,2021-03-03,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.998429000377655}]",POSITIVE,NEGATIVE
6914,656041,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE0w8_otCUIOkV_pvkagfRh6XDO2g6IH2PcfOIVP5PkJdAUsKxGmXqYxxUippLMXTotcER6Exs4vt1fgbM,for android its chrome,1,0,T Thush,,88.0.4324.152,2021-03-03,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9692599177360535}]",POSITIVE,NEGATIVE
6937,656065,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHxJSVJshc9sndq21-j8NEKi9YTtEG0F28StvG9BhmpqFnKZu2r-btG-iuUko81wGswXm0ROYG0RD7kiJI,Heart of 6 mobile,1,0,M.saleem mayo,,88.0.4324.152,2021-03-03,com.android.chrome,"[{'label': 'POSITIVE', 'score': 0.9969205856323242}]",POSITIVE,NEGATIVE
